propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,newDevelopment,tenantNumber,tenantGender,hasLift,isSmokingAllowed,priceByArea
29939341,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREM%2BpLrzYtqb0ig66pWAjq8Niq9dAX%2BK6VnRkgKxsm1uF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=1939948277,20,bj,1750.0,duplex,rent,80.0,False,0,1,"calle de Ramon y Cajal, 69",Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.4041439,2.1610074,True,http://www.idealista.com/29939341,888,False,False,NaN,NaN,True,NaN,22.0
574902,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCx9JZVPb%2BAlN%2FjCK3Gnt3c%2BTUhOaSXnxQU%2Fayk%2Fsm56vs8tNO0UI8ikumdrQdCL4%2BMuM7f6tB6QDkdjkELUP3WSBIg8D8Z11Ua26cdm8DZZ&ch=-1283571016,10,5,650.0,flat,rent,37.0,True,1,1,"calle Sant Bartomeu, 3",Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3781523,2.1692214,True,http://www.idealista.com/574902,2675,False,False,NaN,NaN,False,NaN,18.0
32421924,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKUmOEf0swDnF31FbSPyZ7cwtHKP3o3jGmbYTlmDMBg%2FenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1633532071,37,4,1400.0,flat,rent,55.0,True,2,1,plaza de sant agustí,Barcelona,Barcelona,Ciutat Vella,es,El Raval,41.3788352,2.1723113,False,http://www.idealista.com/32421924,2595,True,False,NaN,NaN,True,NaN,25.0
32847132,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCiUBaZorsl%2Bo29ioZ8QzWmpFSfhKeYn4e6a0hv977WKenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-225220535,17,2,1300.0,flat,rent,80.0,True,2,1,valencia,Barcelona,Barcelona,Eixample,es,La Nova Esquerra de l'Eixample,41.3787949,2.1457789,False,http://www.idealista.com/32847132,3360,True,False,NaN,NaN,True,NaN,16.0
33106329,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRHgu2cpa%2FqQ0TwaMkkaevFxRzeSkKFiyZ%2B8QpzEpXuT6enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=464731752,29,2,1490.0,flat,rent,90.0,True,2,1,calle de pere serafí,Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.3996786,2.1553788,False,http://www.idealista.com/33106329,1359,False,False,NaN,NaN,NaN,NaN,17.0
33144340,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCadaMYXVxqH49A3lY9YY3euz0bG9wX%2FvK0HwGNK%2FxxienbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1484422398,40,NaN,2950.0,chalet,rent,392.0,False,5,5,calle d'ariosto,Barcelona,Barcelona,Gràcia,es,Vallcarca i els Penitents,41.4199149,2.1398531,False,http://www.idealista.com/33144340,3284,False,False,NaN,NaN,NaN,NaN,8.0
34820937,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRANUAm18NaVgzpzbKT2DMk8zFDXClnooaNcbavKdxtRGenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-527141068,38,4,2900.0,flat,rent,140.0,True,2,2,calle d'Aribau,Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.3866085,2.1626557,False,http://www.idealista.com/34820937,1875,False,False,NaN,NaN,True,NaN,21.0
34759728,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKKX8FA9lKBoFtA0UE9qMDVlVkem%2Fm9II8zpW7h9DsWlenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1027424473,38,3,2050.0,flat,rent,142.0,True,4,2,calle de roger de flor,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.4032327,2.1710631,False,http://www.idealista.com/34759728,120,False,False,NaN,NaN,True,NaN,14.0
34771427,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRH7HtTb%2FtWZpIcVF%2BWBxLwAAxfc99vFsmCeuE%2BoVlziKenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=567297453,30,2,1950.0,flat,rent,85.0,False,2,1,calle de Provença,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3945003,2.1594437,False,http://www.idealista.com/34771427,1307,False,False,NaN,NaN,True,NaN,23.0
34774706,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRHcAoW%2FnK00kPFuEq1fwMU3jF2c92vn9YiN4X6G55Sx4enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1563094,36,bj,1950.0,chalet,rent,350.0,False,5,5,Canyelles,Barcelona,Canyelles,NaN,es,NaN,41.28508,1.71987,False,http://www.idealista.com/34774706,39871,False,False,NaN,NaN,NaN,NaN,6.0
34808656,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRH9bkRHSjt9VHcV3kALQR%2F1Cf2sG59Qf1kH6Sx7m5BsxenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-569789088,28,NaN,2000.0,penthouse,rent,51.0,True,2,2,calle de la diputació,Barcelona,Barcelona,Eixample,es,El Fort Pienc,41.3997289,2.1751086,False,http://www.idealista.com/34808656,415,False,False,NaN,NaN,True,NaN,39.0
34837876,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFn21fxlBQqQVh0wAHOlQqkdwtu6jL1ZyYpqExjwZ8A%2FenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-396125356,28,5,2800.0,penthouse,rent,124.0,True,3,2,rambla del poblenou,Barcelona,Barcelona,Sant Martí,es,El Poblenou,41.4036368,2.1947392,False,http://www.idealista.com/34837876,1958,False,False,NaN,NaN,True,NaN,23.0
34837894,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRDGMW%2Fl5Xejzmfawghmps9wSj2pONUjG1BtfJg86%2BhpwenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=566597328,15,en,1200.0,flat,rent,53.0,False,1,1,"aulestia i Pijoan, 19",Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.4029615,2.1510251,True,http://www.idealista.com/34837894,1695,False,False,NaN,NaN,True,NaN,23.0
34824288,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRImfWeqx6rwnqSiNhoD%2Fgh%2BMw2%2Bf1iZCZzOxR9xB01saenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1436649324,39,3,1990.0,flat,rent,154.0,True,2,2,"calle de València, 310",Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3947184,2.1662447,True,http://www.idealista.com/34824288,930,False,False,NaN,NaN,True,NaN,13.0
34706305,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFn21fxlBQqQVh0wAHOlQqk6EQf8GijnRL%2BWMHhZp0S7enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-395266229,25,NaN,3000.0,chalet,rent,282.0,False,5,4,calle de roda de ter,Barcelona,Sant Cugat del Vallès,Parc Central - Colomer,es,NaN,41.4716856,2.0718424,False,http://www.idealista.com/34706305,11337,False,False,NaN,NaN,NaN,NaN,11.0
34687058,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRHXgFYUmjHvGjJJDqkQJywL%2Ft7MGpyyNmjMmyc2c%2BNUHenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1584655886,40,NaN,2500.0,chalet,rent,233.0,False,6,3,"marcos redondo, 7",Barcelona,Sant Cugat del Vallès,Valldoreix,es,NaN,41.4525999,2.05615,True,http://www.idealista.com/34687058,11120,False,False,NaN,NaN,NaN,NaN,11.0
34722316,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRBjxxm8Kj8GOCIqxVquzPjvYK8Eq1kLOXPK6ALDOj%2F8OenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1991708681,35,7,2200.0,flat,rent,150.0,True,4,3,calle de buenos aires,Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.3946016,2.1471149,False,http://www.idealista.com/34722316,2187,False,False,NaN,NaN,True,NaN,15.0
34663941,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCcEDVjSS77zyYrXTynolXjePWJPfb2dyhincm5Iiu6fenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=822927401,34,3,1950.0,flat,rent,120.0,True,4,2,calle de la diputació,Barcelona,Barcelona,Eixample,es,El Fort Pienc,41.3968292,2.179579,False,http://www.idealista.com/34663941,908,False,False,NaN,NaN,True,NaN,16.0
34634912,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLkGcqWXU9sSRUFIXb61qfdouNe3HYZ9u%2BHwDe5RtcgTenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1301917090,22,2,1400.0,flat,rent,73.0,False,1,1,"calle de jules verne, 19",Barcelona,Barcelona,Sarrià-Sant Gervasi,es,El Putget i Farró,41.4051071,2.1437144,True,http://www.idealista.com/34634912,2326,False,False,NaN,NaN,True,NaN,19.0
34667327,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCwJxgWD2HQ2kFhbl1%2BAwd3pln0kbSJAcyG6bVcVAWFYenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=633018691,30,2,2900.0,flat,rent,240.0,True,7,3,av. diagonal,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - Galvany,41.3959512,2.1480684,False,http://www.idealista.com/34667327,2059,False,False,NaN,NaN,True,NaN,12.0
34626184,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRPXrEHvaXeVV2%2Bx2Z5SfGVBieT1zb53eCFv5zkOeRKpfenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-804024809,15,4,7800.0,flat,rent,250.0,True,3,2,"gran via de les corts catalanes, 593",Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3880174,2.165969,True,http://www.idealista.com/34626184,1635,False,False,NaN,NaN,True,NaN,31.0
propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,newDevelopment,tenantNumber,tenantGender,hasLift,isSmokingAllowed,priceByArea
34407057,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRONBIgO6JptHnbKDfOA3nLbXlwJ7U9qcyu3AUvDXcuo9enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1249352205,13,1,1750.0,flat,rent,95.0,True,3,2,provença,Barcelona,Barcelona,Sant Martí,es,El Camp de l'Arpa del Clot,41.4077513,2.1802846,False,http://www.idealista.com/34407057,971,False,False,NaN,NaN,True,NaN,18.0
34858086,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRL9nNYPcWNuwBjbXNPDOIJN7MtePQnXv7zmRnY9rX7RTenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1039881459,19,NaN,1950.0,chalet,rent,300.0,False,5,3,"santamadrona, 20",Barcelona,El Masnou,NaN,es,NaN,41.4858623,2.3242818,True,http://www.idealista.com/34858086,15783,True,False,NaN,NaN,NaN,NaN,7.0
34896165,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROWDYSH8Sa8zoeS8UIyiGs%2FmEpjShD70HTtDz2Mp9FvnenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1860391818,12,NaN,800.0,chalet,rent,80.0,False,2,1,"plaza Valls, 1",Barcelona,Canyelles,NaN,es,NaN,41.28213,1.74527,True,http://www.idealista.com/34896165,37988,False,False,NaN,NaN,NaN,NaN,10.0
34856559,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRI6ElQZuyKKKw%2Fozkt8Mw8HDWOKv55W4%2FgFs8BXFLeaeenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=595529576,22,3,2950.0,flat,rent,149.0,True,3,2,barrio La Dreta de l'Eixample,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3876088,2.1621168,False,http://www.idealista.com/34856559,1791,False,False,NaN,NaN,True,NaN,20.0
34883541,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLSkvatCpoNhvhrTk1ZR1%2BO%2BW%2Bz1eNuRdRjrN%2Fdy5bENenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1266386088,19,1,1500.0,flat,rent,102.0,True,3,1,"de girona, 7",Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.3909724,2.1760885,True,http://www.idealista.com/34883541,1306,False,False,NaN,NaN,True,NaN,15.0
34849395,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRH9bkRHSjt9VHcV3kALQR%2F1pbzqHrC9t9KbrxY0TJ%2FYtenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-702151071,36,1,3150.0,flat,rent,227.0,True,4,2,via augusta,Barcelona,Barcelona,Gràcia,es,Vila de Gràcia,41.3946715,2.1567653,False,http://www.idealista.com/34849395,1473,False,False,NaN,NaN,True,NaN,14.0
34912791,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCh9utpTdFoPol%2FLwuxuT4KTLE8%2BCuM8mYrkj8A2SlvjenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1582836360,40,6,1300.0,penthouse,rent,85.0,True,2,1,barrio L'Antiga Esquerra de l'Eixample,Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.3892139,2.1547377,False,http://www.idealista.com/34912791,1997,True,False,NaN,NaN,True,NaN,15.0
31914019,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROfJRXTXV5UBaugAMVhIVgH4zrZhJjwGF9nM0Dz%2BU6OUenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1460173528,20,3,1900.0,flat,rent,78.0,True,2,1,calle de fontanella,Barcelona,Barcelona,Eixample,es,La Dreta de l'Eixample,41.38991,2.17244,False,http://www.idealista.com/31914019,1365,False,False,NaN,NaN,True,NaN,24.0
34869040,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNi1HasnrtFjpyQrDLBpVaepYGrfU9EblaS%2BUpJ%2B7lr7enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1635722002,20,NaN,2300.0,chalet,rent,175.0,False,3,2,Parc Central - Colomer,Barcelona,Sant Cugat del Vallès,Parc Central - Colomer,es,NaN,41.4707384,2.0759679,False,http://www.idealista.com/34869040,11014,False,False,NaN,NaN,NaN,NaN,13.0
34859833,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRJJxRjX1JLt9eNgLRZ7y%2B%2FC3tS1xqPmjd0500fWKAsr5enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=857404458,15,en,1250.0,flat,rent,90.0,True,3,1,"calle de València, 180",Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.3875232,2.1566325,True,http://www.idealista.com/34859833,2038,False,False,NaN,NaN,True,NaN,14.0
34706903,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRIbYD2Us2IGoGzs%2BolxIfgiJHHI%2F9y9XsNMZmotFhvAEenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1028615615,29,1,2400.0,flat,rent,155.0,True,4,3,"calle d'Enric Morera, 6",Barcelona,Sitges,Vinyet-Terramar-Can Pei-Can Girona,es,NaN,41.232396,1.7970207,True,http://www.idealista.com/34706903,36516,True,False,NaN,NaN,True,NaN,15.0
34847628,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRDpFQiiy03paDz1DD1MArq6wn%2F5ApLawi76l8PsGYAoZenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=436764744,23,NaN,2300.0,flat,rent,200.0,True,3,3,calle de josep irla,Barcelona,Sant Cugat del Vallès,Can Matas,es,NaN,41.4728114,2.0639937,False,http://www.idealista.com/34847628,11906,False,False,NaN,NaN,True,NaN,12.0
34839427,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCwJxgWD2HQ2kFhbl1%2BAwd0orQy2YthzxF9fA3FUDeoTenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1075568402,20,3,1100.0,flat,rent,80.0,True,2,1,calle de sant antoni maria claret,Barcelona,Barcelona,Horta Guinardó,es,El Guinardó,41.4164736,2.1817168,False,http://www.idealista.com/34839427,1811,False,False,NaN,NaN,True,NaN,14.0
34841506,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRF1hy%2BC0b%2BC71nKZ3J07LHk1vLSEgsVslOUgenULPNz8enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1319329107,17,NaN,3731.0,flat,rent,149.0,False,4,2,"carrer de l'abadessa olzet, 13",Barcelona,Barcelona,Les Corts,es,Pedralbes,41.3920317,2.1124294,True,http://www.idealista.com/34841506,5040,False,True,NaN,NaN,NaN,NaN,25.0
34679813,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRK2abHOOPXtRJarQ3a0NmhxF7DLqgy6%2B9%2Bd68HjJ6lXsenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1522820213,15,NaN,1445.0,flat,rent,84.0,False,3,2,"cl Arago, 197",Barcelona,Barcelona,Eixample,es,L'Antiga Esquerra de l'Eixample,41.387989,2.1590592,True,http://www.idealista.com/34679813,1879,False,True,NaN,NaN,NaN,NaN,17.0
33611478,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLMN274gREpKLgx0rN%2FZblKXLt5y2h6GUu8xFIetV2cvenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1472869282,22,1,3634.0,flat,rent,120.0,False,3,2,calle de carles riba,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,Sant Gervasi - La Bonanova,41.4103367,2.124549,False,http://www.idealista.com/33611478,4005,False,False,NaN,NaN,True,NaN,30.0
33521931,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCtiwW0CTeH1cuR83osTfT%2FURbhgi7prCFEyFZ5xVdttenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1787311055,37,4,4500.0,flat,rent,300.0,True,5,4,calle dels cavallers,Barcelona,Barcelona,Les Corts,es,Pedralbes,41.394128,2.116365,False,http://www.idealista.com/33521931,4670,False,False,NaN,NaN,True,NaN,15.0
34366677,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREa32yU4S54%2BiRbIGjH%2B%2FEapl0x5SXKGMbq3%2Bz4Y8CisenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-601222151,19,16,2275.0,flat,rent,100.0,True,2,1,"calle de llull, 352",Barcelona,Barcelona,Sant Martí,es,Diagonal Mar i el Front Marítim del Poblenou,41.4087369,2.2123988,True,http://www.idealista.com/34366677,3501,True,False,NaN,NaN,True,NaN,23.0
34366665,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRFRBXvLKoHeTzv%2BPWGKZfd%2F9BbhDJ3x1kDo218yeB6LdenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1614185886,20,13,2195.0,flat,rent,100.0,True,2,1,"calle de llull, 352",Barcelona,Barcelona,Sant Martí,es,Diagonal Mar i el Front Marítim del Poblenou,41.4087413,2.2124046,True,http://www.idealista.com/34366665,3502,True,False,NaN,NaN,True,NaN,22.0
29244269,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRH%2FoZo9Qh1%2B3PxVT7pt7jDgihZtgAzE89hklVeF7jgUKF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-1179647716,40,1,3900.0,flat,rent,355.0,True,6,2,"calle Santa Anna, 37",Barcelona,Barcelona,Ciutat Vella,es,El Gòtic,41.3858685,2.1720802,True,http://www.idealista.com/29244269,1813,False,False,NaN,NaN,True,NaN,11.0
28431486,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRG%2BBMlDzSCw9n9ebJSAjAxmqs6i8ZlSuEcoWcZZOhHzzenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=812134936,40,1,900.0,flat,rent,135.0,True,3,2,calle Pelai,Barcelona,Castelldefels,El Castell-Poble Vell,es,NaN,41.2839382,1.9787402,False,http://www.idealista.com/28431486,20767,False,False,NaN,NaN,False,NaN,7.0
