rooms,bathrooms,exterior,hasLift,size,floor,longitude,latitude,price,hasParkingSpace,isParkingSpaceIncludedInPrice,priceperarea,type_chalet,type_chalet_independantHouse,type_chalet_semidetachedHouse,type_chalet_terracedHouse,type_flat,type_flat_duplex,type_flat_penthouse,type_flat_studio,good,newdevelopment,renew
4.0,2.0,1.0,1.0,180.0,2.0,2.1603911,41.3891033,2600.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,120.0,3.0,2.14337,41.4051,2500.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,140.0,1.0,2.1685326,41.3922269,5000.0,1.0,1.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,165.0,1.0,2.1657341,41.392733,3500.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,165.0,4.0,2.1656135,41.4010366,2500.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
4.0,3.0,1.0,1.0,185.0,3.0,2.1463684,41.3941512,2900.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,0.0,80.0,0.0,2.1486132,41.406155,1780.0,0.0,0.0,799.7,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,75.0,5.0,2.1782844,41.3800162,2500.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
0.0,1.0,1.0,1.0,56.0,1.0,2.1736705,41.3969345,1350.0,0.0,0.0,1012.5,0,0,0,0,0,0,0,1,1,0,0
4.0,2.0,1.0,1.0,191.0,14.0,2.1454734,41.3824924,2800.0,0.0,0.0,783.8,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,120.0,8.0,2.14926,41.3931231,3500.0,1.0,1.0,911.1,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,180.0,5.0,2.1662164,41.3930537,6000.0,0.0,0.0,1012.5,0,0,0,0,0,0,1,0,1,0,0
2.0,1.0,1.0,1.0,80.0,6.0,2.1323793,41.3878704,2500.0,0.0,0.0,856.3,0,0,0,0,0,0,1,0,1,0,0
3.0,2.0,1.0,1.0,130.0,2.0,2.1706323,41.3983965,2500.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,131.0,1.0,2.1791404,41.3857708,3000.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
6.0,3.0,1.0,1.0,265.0,2.0,2.1773234,41.3889135,3400.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,275.0,1.0,2.1772565,41.3917816,1900.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,0,0,1
4.0,2.0,1.0,1.0,130.0,1.0,2.1482184,41.4031516,1500.0,0.0,0.0,733.1,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,130.0,1.0,2.1522184,41.4047516,1500.0,0.0,0.0,733.1,0,0,0,0,1,0,0,0,1,0,0
5.0,3.0,1.0,1.0,210.0,4.0,2.1544137,41.3945618,3500.0,1.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,100.0,2.0,2.143031,41.3925116,1300.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
5.0,3.0,1.0,1.0,210.0,2.0,2.1180303,41.3966131,4000.0,0.0,0.0,1730.0,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,140.0,2.0,2.1314926,41.3969385,4000.0,1.0,1.0,1385.0,0,0,0,0,1,0,0,0,1,0,0
4.0,3.0,1.0,1.0,225.0,1.0,2.1445669,41.4050866,3900.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,140.0,2.0,2.1287926,41.4009385,4000.0,0.0,0.0,1385.0,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,90.0,1.0,2.1448058,41.3912968,2500.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,135.0,2.0,2.1270409,41.3936641,2500.0,0.0,0.0,1730.0,0,0,0,0,1,0,0,0,1,0,0
4.0,4.0,1.0,1.0,279.0,2.0,2.1170393,41.3997894,6000.0,0.0,0.0,1109.7,0,0,0,0,0,0,1,0,1,0,0
5.0,3.0,0.0,1.0,165.0,2.0,2.1512696,41.3968753,2000.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,0,0,0
2.0,2.0,0.0,0.0,160.0,0.0,2.1264719,41.4058498,3900.0,0.0,0.0,1046.4,0,0,0,0,0,0,1,0,0,0,0
4.0,2.0,1.0,1.0,150.0,1.0,2.1470935,41.4007851,2300.0,1.0,1.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,0.0,46.0,2.0,2.1699253,41.3814398,750.0,0.0,0.0,625.8,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,95.0,3.0,2.118965,41.3766464,1200.0,0.0,0.0,756.6,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,80.0,4.0,2.1560198,41.3873881,1350.0,0.0,0.0,911.1,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,120.0,15.0,2.2163093,41.40759,3500.0,1.0,1.0,1059.8,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,115.0,1.0,2.167091,41.409894,1350.0,1.0,0.0,642.6,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,65.0,2.0,2.1855635,41.3874466,1600.0,0.0,0.0,723.4,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,130.0,5.0,2.1575088,41.387958,3600.0,0.0,0.0,911.1,0,0,0,0,0,1,0,0,1,0,0
3.0,2.0,1.0,1.0,135.0,2.0,2.1209976,41.4218311,2500.0,1.0,1.0,1006.5,0,0,0,0,0,0,1,0,1,0,0
2.0,1.0,1.0,1.0,120.0,3.0,2.1603805,41.3922703,2000.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
4.0,4.0,1.0,1.0,200.0,1.0,2.1405669,41.4039866,3500.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
5.0,4.0,1.0,1.0,300.0,2.0,2.1646244,41.3821261,3800.0,0.0,0.0,765.6,0,0,0,0,1,0,0,0,1,0,0
5.0,5.0,0.0,0.0,230.0,0.0,2.1303803,41.3987012,5250.0,1.0,1.0,1385.0,0,0,1,0,0,0,0,0,1,0,0
6.0,5.0,1.0,1.0,296.0,6.0,2.1359025,41.3942314,4900.0,1.0,1.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
5.0,3.0,0.0,0.0,300.0,0.0,2.1426441,41.4103004,3500.0,0.0,0.0,799.7,0,0,0,1,0,0,0,0,1,0,0
2.0,2.0,1.0,1.0,120.0,3.0,2.1411917,41.401507,2200.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,137.0,1.0,2.1988408,41.3942564,2000.0,1.0,1.0,735.0,0,0,0,0,0,1,0,0,1,0,0
4.0,3.0,0.0,1.0,300.0,5.0,2.1064343,41.3850502,4500.0,0.0,0.0,1730.0,0,0,0,0,1,0,0,0,0,0,0
3.0,3.0,1.0,1.0,210.0,2.0,2.1514149,41.4003809,2900.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
5.0,2.0,0.0,1.0,200.0,3.0,2.1364304,41.3959378,2500.0,1.0,1.0,1156.3,0,0,0,0,1,0,0,0,0,0,1
3.0,3.0,1.0,1.0,220.0,6.0,2.1437369,41.4010024,5100.0,0.0,0.0,1156.3,0,0,0,0,0,0,1,0,1,0,0
2.0,1.0,1.0,1.0,90.0,3.0,2.17972,41.38781,1800.0,0.0,0.0,723.4,0,0,0,0,1,0,0,0,1,0,0
4.0,6.0,1.0,1.0,310.0,2.0,2.138749,41.3988927,5000.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
6.0,3.0,1.0,1.0,228.0,5.0,2.1753298,41.3945151,3500.0,0.0,0.0,1012.5,0,0,0,0,0,0,1,0,1,0,0
8.0,4.0,1.0,0.0,310.0,1.0,2.1819029,41.3784373,6000.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
0.0,1.0,0.0,0.0,35.0,0.0,2.1774624,41.3857009,1250.0,0.0,0.0,723.4,0,0,0,0,0,0,0,1,0,0,0
3.0,4.0,1.0,1.0,340.0,5.0,2.1441543,41.3978919,3900.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
5.0,4.0,1.0,1.0,270.0,0.0,2.1287239,41.4038162,4900.0,1.0,1.0,1385.0,0,0,0,0,0,1,0,0,1,0,0
4.0,3.0,0.0,0.0,355.0,0.0,2.1004188,41.4091938,4800.0,1.0,1.0,1006.5,0,1,0,0,0,0,0,0,1,0,0
4.0,3.0,0.0,1.0,200.0,0.0,2.1679436,41.3939204,4000.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,1.0,1.0,155.0,11.0,2.2131438,41.4067894,3500.0,1.0,1.0,1059.8,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,50.0,6.0,2.1466034,41.4036791,1275.0,0.0,0.0,799.7,0,0,0,0,0,0,1,0,1,0,0
4.0,3.0,1.0,1.0,180.0,1.0,2.1796344,41.3921811,2600.0,0.0,0.0,723.4,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,0.0,60.0,3.0,2.172623,41.3825725,1400.0,0.0,0.0,786.0,0,0,0,0,0,0,1,0,1,0,0
2.0,2.0,1.0,1.0,137.0,0.0,2.1971408,41.3957564,1850.0,0.0,0.0,735.0,0,0,0,0,1,0,0,0,1,0,0
4.0,3.0,1.0,1.0,225.0,2.0,2.1719079,41.3927631,3000.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,0.0,1.0,250.0,0.0,2.1569088,41.385658,4200.0,0.0,0.0,911.1,0,0,0,0,0,1,0,0,0,0,0
4.0,2.0,0.0,0.0,300.0,0.0,2.1421266,41.4145756,3500.0,0.0,0.0,735.8,0,1,0,0,0,0,0,0,1,0,0
7.0,4.0,0.0,0.0,285.0,0.0,2.1230828,41.4128019,6000.0,0.0,0.0,1046.4,0,0,1,0,0,0,0,0,1,0,0
1.0,1.0,1.0,1.0,75.0,6.0,2.1744171,41.3877969,3000.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,0.0,1.0,91.0,4.0,2.1433224,41.3724196,1300.0,0.0,0.0,695.2,0,0,0,0,1,0,0,0,0,0,0
4.0,2.0,1.0,1.0,126.0,4.0,2.1635244,41.3960648,1700.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
5.0,5.0,1.0,1.0,325.0,7.0,2.1104343,41.3837502,5000.0,0.0,0.0,1730.0,0,0,0,0,1,0,0,0,1,0,0
5.0,2.0,1.0,1.0,115.0,4.0,2.1819054,41.3979097,1450.0,0.0,0.0,768.1,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,66.0,4.0,2.1649917,41.3846737,1200.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,95.0,6.0,2.1433168,41.3976955,1490.0,0.0,0.0,1156.3,0,0,0,0,0,0,1,0,1,0,0
2.0,1.0,1.0,0.0,120.0,0.0,2.1396708,41.4094594,2000.0,0.0,0.0,799.7,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,85.0,5.0,2.1796793,41.4032222,1250.0,0.0,0.0,713.1,0,0,0,0,0,0,1,0,1,0,0
3.0,2.0,1.0,1.0,88.0,9.0,2.1503241,41.382319,1400.0,0.0,0.0,783.8,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,85.0,5.0,2.1771793,41.4072222,1250.0,0.0,0.0,713.1,0,0,0,0,0,0,1,0,1,0,0
2.0,1.0,1.0,1.0,77.0,2.0,2.121223,41.4002269,1050.0,0.0,0.0,1109.7,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,94.0,2.0,2.137135,41.4074,1500.0,0.0,0.0,1046.4,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,100.0,1.0,2.1592552,41.3979102,2400.0,0.0,0.0,733.1,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,125.0,2.0,2.1998827,41.4052461,1300.0,0.0,0.0,735.0,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,0.0,0.0,75.0,0.0,2.1589906,41.3694184,3200.0,0.0,0.0,612.1,0,1,0,0,0,0,0,0,1,0,0
3.0,1.0,1.0,0.0,55.0,1.0,2.1437573,41.4199104,700.0,0.0,0.0,519.7,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,89.0,2.0,2.1364424,41.4029235,1800.0,0.0,0.0,1046.4,0,0,0,0,0,0,1,0,1,0,0
2.0,2.0,1.0,1.0,70.0,4.0,2.1786086,41.3997289,2000.0,0.0,0.0,768.1,0,0,0,0,0,0,1,0,1,0,0
1.0,1.0,0.0,1.0,53.0,1.0,2.1814906,41.4103492,1000.0,0.0,0.0,644.0,0,0,0,0,1,0,0,0,1,0,0
10.0,4.0,1.0,0.0,300.0,1.0,2.1790029,41.3822373,6000.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,200.0,2.0,2.1621277,41.3960807,5500.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,90.0,5.0,2.1424649,41.3854502,1500.0,0.0,0.0,856.3,0,0,0,0,1,0,0,0,1,0,0
5.0,2.0,1.0,1.0,140.0,5.0,2.146114,41.3902513,2200.0,0.0,0.0,911.1,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,100.0,4.0,2.1659803,41.4122936,1600.0,0.0,0.0,642.6,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,34.0,3.0,2.1844936,41.3892109,1500.0,0.0,0.0,723.4,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,90.0,1.0,2.1622436,41.3725069,1600.0,0.0,0.0,612.1,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,90.0,3.0,2.2177005,41.4121,1050.0,1.0,1.0,506.7,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,180.0,2.0,2.1600277,41.3942807,5500.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,0.0,0.0,65.0,0.0,2.1545147,41.4266835,1600.0,0.0,0.0,511.0,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,1.0,1.0,70.0,2.0,2.1587631,41.3712629,1300.0,0.0,0.0,612.1,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,95.0,2.0,2.1756086,41.3957289,2000.0,0.0,0.0,768.1,0,0,0,0,0,0,1,0,1,0,0
6.0,4.0,1.0,1.0,247.0,5.0,2.1444543,41.3947919,3900.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,93.0,2.0,2.1580779,41.4019515,1800.0,0.0,0.0,733.1,0,0,0,0,1,0,0,0,1,0,0
5.0,3.0,1.0,1.0,247.0,2.0,2.1300395,41.3978349,3200.0,0.0,0.0,1385.0,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,70.0,4.0,2.1844628,41.3848932,1300.0,0.0,0.0,723.4,0,0,0,0,0,1,0,0,1,0,0
4.0,3.0,1.0,1.0,200.0,2.0,2.1301832,41.3944427,3500.0,0.0,0.0,1385.0,0,0,0,0,1,0,0,0,1,0,0
5.0,5.0,0.0,0.0,300.0,0.0,2.1216026,41.3891127,5900.0,0.0,0.0,1109.7,0,1,0,0,0,0,0,0,1,0,0
4.0,3.0,1.0,1.0,180.0,1.0,2.1790344,41.3921811,2600.0,0.0,0.0,723.4,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,70.0,1.0,2.1689892,41.4116516,1600.0,0.0,0.0,642.6,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,100.0,3.0,2.1579339,41.3786686,1500.0,0.0,0.0,765.6,0,0,0,0,1,0,0,0,1,0,0
5.0,4.0,1.0,1.0,230.0,4.0,2.1387282,41.4080343,4900.0,1.0,1.0,1046.4,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,0.0,140.0,0.0,2.162309,41.3813401,2500.0,1.0,0.0,765.6,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,0.0,350.0,1.0,2.160509,41.3820401,4500.0,1.0,0.0,765.6,0,0,0,0,0,1,0,0,1,0,0
5.0,3.0,0.0,1.0,207.0,1.0,2.1578535,41.3995628,3500.0,0.0,0.0,733.1,0,0,0,0,1,0,0,0,0,0,0
2.0,2.0,0.0,1.0,140.0,4.0,2.1674326,41.3924269,4500.0,0.0,0.0,1012.5,0,0,0,0,0,1,0,0,0,0,0
4.0,3.0,1.0,1.0,185.0,2.0,2.1467684,41.3919512,2900.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,0.0,0.0,100.0,1.0,2.1292705,41.4097081,2976.0,0.0,0.0,1046.4,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,1.0,1.0,65.0,1.0,2.1552316,41.4070865,1200.0,1.0,1.0,733.1,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,0.0,0.0,50.0,1.0,2.1635843,41.3773512,750.0,0.0,0.0,765.6,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,0.0,1.0,90.0,3.0,2.1658847,41.3895751,1800.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,0.0,1.0,139.0,0.0,2.1645326,41.3921269,5000.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,0.0,30.0,0.0,2.1885583,41.3799569,750.0,0.0,0.0,602.6,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,1.0,1.0,43.0,11.0,2.1875421,41.3847778,1300.0,0.0,0.0,723.4,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,1.0,70.0,1.0,2.1420862,41.4030373,1570.0,1.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,0.0,135.0,0.0,2.1502014,41.419607,1150.0,0.0,0.0,557.0,0,0,0,0,0,1,0,0,1,0,0
2.0,2.0,1.0,1.0,80.0,1.0,2.2151929,41.4057397,2350.0,1.0,1.0,1059.8,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,0.0,30.0,0.0,2.1916703,41.3764121,800.0,0.0,0.0,602.6,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,1.0,1.0,85.0,0.0,2.1463004,41.4072283,1800.0,0.0,0.0,799.7,0,0,0,0,0,1,0,0,1,0,0
2.0,1.0,1.0,1.0,70.0,1.0,2.1443405,41.3954392,1100.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
5.0,5.0,1.0,1.0,290.0,1.0,2.1455093,41.3985976,4500.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
0.0,1.0,1.0,1.0,30.0,1.0,2.1745907,41.3779894,890.0,0.0,0.0,786.0,0,0,0,0,0,0,0,1,1,0,0
0.0,1.0,1.0,1.0,85.0,4.0,2.1701461,41.3829244,1100.0,0.0,0.0,625.8,0,0,0,0,0,0,0,1,1,0,0
5.0,3.0,1.0,1.0,185.0,8.0,2.1295056,41.3937771,2400.0,1.0,1.0,1730.0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,62.0,3.0,2.1934227,41.4383632,850.0,0.0,0.0,613.3,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,75.0,3.0,2.1441323,41.4049134,1250.0,0.0,0.0,799.7,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,91.0,7.0,2.1443025,41.3834777,1250.0,1.0,1.0,783.8,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,1.0,1.0,70.0,2.0,2.1760939,41.4137509,940.0,0.0,0.0,612.9,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,125.0,4.0,2.1634561,41.392148,2290.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,0.0,59.0,3.0,2.1729601,41.4110723,650.0,0.0,0.0,642.6,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,0.0,150.0,0.0,2.1601099,41.398256,2400.0,0.0,0.0,733.1,0,0,0,0,0,1,0,0,1,0,0
3.0,1.0,1.0,1.0,125.0,6.0,2.1650799,41.41443,1200.0,0.0,0.0,642.6,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,0.0,1.0,108.0,0.0,2.1408315,41.3996546,1600.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,0,0,0
2.0,2.0,0.0,0.0,74.0,0.0,2.2060532,41.4069988,1350.0,0.0,0.0,735.0,0,0,0,0,0,1,0,0,0,0,0
3.0,2.0,1.0,1.0,77.0,2.0,2.1804914,41.4083018,1280.0,0.0,0.0,713.1,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,150.0,2.0,2.1493046,41.3996593,1600.0,0.0,0.0,1156.3,0,0,0,0,1,0,0,0,1,0,0
4.0,1.0,0.0,1.0,84.0,2.0,2.1609695,41.4074981,950.0,0.0,0.0,733.1,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,120.0,3.0,2.1627244,41.3960648,1600.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,60.0,3.0,2.204035,41.4093743,1500.0,1.0,1.0,661.4,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,0.0,0.0,30.0,0.0,2.1938128,41.3801882,1000.0,0.0,0.0,602.6,0,0,0,0,1,0,0,0,0,0,0
3.0,2.0,0.0,0.0,130.0,0.0,2.1539501,41.4071034,1800.0,0.0,0.0,705.2,0,0,0,1,0,0,0,0,1,0,0
2.0,2.0,1.0,1.0,60.0,8.0,2.1399168,41.3980955,1490.0,0.0,0.0,1156.3,0,0,0,0,0,0,1,0,1,0,0
3.0,2.0,1.0,1.0,135.0,18.0,2.212447,41.409494,2800.0,1.0,1.0,1059.8,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,116.0,7.0,2.1910673,41.4379924,1300.0,1.0,1.0,613.3,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,95.0,5.0,2.1786192,41.3996647,2000.0,0.0,0.0,768.1,0,0,0,0,0,0,1,0,1,0,0
4.0,1.0,1.0,1.0,100.0,5.0,2.1763381,41.3884096,2000.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
2.0,2.0,1.0,1.0,70.0,6.0,2.1416168,41.4016955,1490.0,0.0,0.0,1156.3,0,0,0,0,0,0,1,0,1,0,0
3.0,2.0,1.0,1.0,130.0,20.0,2.2176516,41.4062369,4000.0,1.0,1.0,1059.8,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,1.0,110.0,4.0,2.1589006,41.3956946,3000.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,130.0,14.0,2.2138492,41.4095841,4500.0,1.0,1.0,1059.8,0,0,0,0,1,0,0,0,1,0,0
4.0,3.0,0.0,1.0,146.0,0.0,2.1450944,41.4026329,1500.0,0.0,0.0,799.7,0,0,0,0,1,0,0,0,0,0,0
2.0,1.0,1.0,0.0,58.0,2.0,2.175559,41.3888724,1400.0,0.0,0.0,723.4,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,112.0,4.0,2.2015325,41.4074082,1400.0,0.0,0.0,735.0,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,120.0,3.0,2.1622244,41.3960648,1600.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,0.0,0.0,32.0,0.0,2.1918633,41.3757061,1400.0,0.0,0.0,602.6,0,0,0,0,1,0,0,0,0,0,0
3.0,1.0,0.0,0.0,65.0,5.0,2.1720807,41.404044,800.0,0.0,0.0,713.1,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,90.0,1.0,2.1613891,41.3945734,1600.0,0.0,0.0,1012.5,0,0,0,0,1,0,0,0,1,0,0
4.0,3.0,1.0,1.0,180.0,3.0,2.1392073,41.3918455,2100.0,1.0,1.0,856.3,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,0.0,0.0,68.0,1.0,2.1877968,41.3904226,1300.0,0.0,0.0,1104.5,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,0.0,46.0,4.0,2.165959,41.3811504,900.0,0.0,0.0,625.8,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,1.0,46.0,5.0,2.1682714,41.3827295,950.0,0.0,0.0,625.8,0,0,0,0,1,0,0,0,1,0,0
3.0,1.0,0.0,1.0,85.0,3.0,2.1719201,41.4042922,1150.0,0.0,0.0,713.1,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,90.0,4.0,2.1452914,41.3860808,1425.0,0.0,0.0,783.8,0,0,0,0,1,0,0,0,1,0,0
5.0,3.0,1.0,1.0,180.0,3.0,2.1412462,41.3925614,2100.0,0.0,0.0,856.3,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,0.0,1.0,100.0,2.0,2.182049,41.4170621,980.0,0.0,0.0,644.0,0,0,0,0,1,0,0,0,1,0,0
1.0,1.0,1.0,0.0,39.0,1.0,2.1744596,41.3821455,850.0,0.0,0.0,786.0,0,0,0,0,1,0,0,0,1,0,0
0.0,1.0,1.0,1.0,45.0,0.0,2.1441323,41.4041134,850.0,0.0,0.0,799.7,0,0,0,0,0,0,0,1,1,0,0
2.0,1.0,1.0,1.0,70.0,2.0,2.121523,41.4002269,1050.0,0.0,0.0,1109.7,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,0.0,1.0,85.0,4.0,2.1595956,41.3817178,1400.0,0.0,0.0,765.6,0,0,0,0,1,0,0,0,1,0,0
2.0,1.0,1.0,1.0,60.0,5.0,2.2096413,41.4041294,1200.0,0.0,0.0,1059.8,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,103.0,7.0,2.1435131,41.3821147,1350.0,0.0,0.0,783.8,0,0,0,0,1,0,0,0,1,0,0
4.0,2.0,1.0,1.0,90.0,2.0,2.1551665,41.3814772,1200.0,0.0,0.0,783.8,0,0,0,0,1,0,0,0,1,0,0
3.0,3.0,1.0,1.0,143.0,1.0,2.1538883,41.3914683,3200.0,0.0,0.0,911.1,0,0,0,0,1,0,0,0,1,0,0
3.0,2.0,1.0,1.0,90.0,6.0,2.1502293,41.381271,1400.0,0.0,0.0,783.8,0,0,0,0,0,0,1,0,1,0,0
3.0,2.0,1.0,1.0,95.0,8.0,2.1521293,41.383671,1400.0,0.0,0.0,783.8,0,0,0,0,0,0,1,0,1,0,0
