,rooms,bathrooms,exterior,hasLift,size,floor,longitude,latitude,price,hasParkingSpace,isParkingSpaceIncludedInPrice,0,chalet,flat,0,good,renew
3466,1.0,2.0,1.0,1.0,65.0,4.0,2.1692814,41.3882079,1550.0,0.0,0.0,0,0,1,0,1,0
3467,2.0,1.0,0.0,1.0,60.0,1.0,2.1470824,41.3840647,1050.0,0.0,0.0,0,0,1,0,1,0
3468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3470,1.0,1.0,1.0,0.0,55.0,3.0,2.1773527,41.383236,1250.0,0.0,0.0,0,0,1,0,1,0
3471,3.0,2.0,1.0,1.0,96.0,3.0,2.1260491,41.3753175,1450.0,0.0,0.0,0,0,1,0,1,0
3472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3474,2.0,2.0,1.0,0.0,200.0,0.0,2.1618099,41.398256,2400.0,0.0,0.0,0,0,1,0,1,0
3475,1.0,1.0,1.0,1.0,65.0,7.0,2.1487115,41.4041767,1290.0,0.0,0.0,0,0,1,0,1,0
3476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3477,2.0,2.0,1.0,1.0,95.0,6.0,2.208072,41.4014823,1995.0,1.0,1.0,0,0,1,0,1,0
3478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3481,4.0,2.0,1.0,1.0,116.0,15.0,2.1460196,41.3893955,1900.0,0.0,0.0,0,0,1,0,1,0
3482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3485,4.0,1.0,1.0,0.0,90.0,3.0,2.1744066,41.3815303,1400.0,0.0,0.0,0,0,1,0,1,0
3486,2.0,1.0,1.0,0.0,50.0,2.0,2.1507294,41.3824918,2250.0,0.0,0.0,0,0,1,0,0,0
3487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3490,1.0,1.0,1.0,1.0,70.0,6.0,2.1712184,41.383914,4500.0,0.0,0.0,0,0,1,0,1,0
3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3493,3.0,1.0,0.0,1.0,110.0,3.0,2.1474854,41.4118861,1800.0,0.0,0.0,0,0,1,0,1,0
3494,5.0,3.0,1.0,1.0,150.0,6.0,2.1527367,41.3993486,2000.0,0.0,0.0,0,0,1,0,1,0
3495,6.0,2.0,1.0,1.0,240.0,1.0,2.1533653,41.3963715,3150.0,0.0,0.0,0,0,1,0,1,0
3496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3497,3.0,2.0,0.0,1.0,115.0,14.0,2.2178492,41.4079841,3900.0,0.0,0.0,0,0,1,0,1,0
3498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3500,1.0,1.0,0.0,0.0,37.0,1.0,2.1830635,41.381359,870.0,0.0,0.0,0,0,1,0,1,0
3501,2.0,2.0,1.0,1.0,92.0,1.0,2.1385761,41.3985941,1400.0,0.0,0.0,0,0,1,0,1,0
3502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3503,2.0,1.0,1.0,0.0,65.0,2.0,2.1544927,41.3760107,3000.0,0.0,0.0,0,0,1,0,0,0
3504,2.0,2.0,0.0,1.0,90.0,5.0,2.1518367,41.4006177,2500.0,0.0,0.0,0,0,1,0,0,0
3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3507,3.0,2.0,1.0,1.0,95.0,6.0,2.1483875,41.3780867,1250.0,0.0,0.0,0,0,1,0,1,0
3508,0.0,2.0,0.0,1.0,140.0,4.0,2.1881207,41.3983938,1900.0,0.0,0.0,0,0,1,0,1,0
3509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3512,4.0,1.0,1.0,0.0,100.0,1.0,2.1831645,41.3979513,1850.0,0.0,0.0,0,0,1,0,1,0
3513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3514,2.0,2.0,1.0,1.0,80.0,0.0,2.1478569,41.4052846,1500.0,0.0,0.0,0,0,1,0,1,0
3515,4.0,2.0,1.0,1.0,110.0,4.0,2.1645244,41.3999648,1800.0,0.0,0.0,0,0,1,0,1,0
3516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3520,2.0,3.0,1.0,1.0,141.0,1.0,2.1865287,41.3837007,2200.0,0.0,0.0,0,0,1,0,1,0
3521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3522,3.0,1.0,0.0,0.0,65.0,1.0,2.165794,41.3748542,2300.0,0.0,0.0,0,0,1,0,0,0
3523,3.0,1.0,1.0,1.0,75.0,2.0,2.1524731,41.3767733,2750.0,0.0,0.0,0,0,1,0,0,0
3524,3.0,1.0,1.0,1.0,80.0,3.0,2.1225884,41.394138,1290.0,0.0,0.0,0,0,1,0,1,0
3525,3.0,1.0,1.0,1.0,79.0,2.0,2.0243074,41.574026,650.0,0.0,0.0,0,0,1,0,1,0
3526,4.0,2.0,1.0,1.0,120.0,3.0,2.1143363,41.5456398,1000.0,1.0,1.0,0,0,1,0,0,0
3527,2.0,2.0,0.0,0.0,88.0,0.0,2.0617561,41.3789506,1490.0,0.0,0.0,0,1,0,0,1,0
3529,3.0,2.0,1.0,1.0,115.0,3.0,1.93732,41.2670941,1800.0,0.0,0.0,0,0,1,0,1,0
3530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3531,3.0,1.0,1.0,1.0,72.0,2.0,2.157682,41.4028034,1300.0,0.0,0.0,0,0,1,0,1,0
3532,2.0,1.0,1.0,1.0,60.0,4.0,2.1721785,41.4001828,1550.0,1.0,0.0,0,0,1,0,1,0
3533,2.0,2.0,1.0,1.0,90.0,5.0,2.1855087,41.3843689,1500.0,0.0,0.0,0,0,1,0,1,0
3534,2.0,1.0,1.0,1.0,65.0,4.0,2.1567422,41.4024067,2900.0,0.0,0.0,0,0,1,0,1,0
3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3536,4.0,3.0,0.0,0.0,155.0,0.0,1.88875,41.60305,2000.0,1.0,1.0,0,1,0,0,1,0
3537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3539,3.0,2.0,0.0,0.0,100.0,0.0,1.7709292,41.2598613,990.0,1.0,1.0,0,1,0,0,1,0
3540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3547,2.0,2.0,1.0,1.0,105.0,0.0,2.1199589,41.3958937,3250.0,0.0,0.0,0,0,1,0,1,0
3548,3.0,2.0,1.0,1.0,80.0,2.0,2.1758386,41.4235283,1015.0,0.0,0.0,0,0,1,0,1,0
3549,2.0,2.0,0.0,0.0,100.0,0.0,2.1599099,41.399156,2400.0,0.0,0.0,0,0,1,0,1,0
3550,1.0,1.0,1.0,1.0,60.0,2.0,2.1220589,41.3979937,1750.0,1.0,0.0,0,0,1,0,1,0
3551,2.0,1.0,1.0,1.0,65.0,5.0,2.1235884,41.393338,1100.0,0.0,0.0,0,0,1,0,1,0
3552,3.0,2.0,1.0,0.0,100.0,2.0,2.5495683,41.5777073,850.0,1.0,1.0,0,0,1,0,1,0
3553,5.0,3.0,1.0,0.0,210.0,1.0,2.239439,41.4433058,1600.0,0.0,0.0,0,0,1,0,1,0
3554,5.0,2.0,1.0,0.0,162.0,1.0,2.4065167,41.5916583,875.0,0.0,0.0,0,0,1,0,1,0
3555,3.0,2.0,1.0,1.0,85.0,0.0,2.145729,41.4083242,1800.0,1.0,0.0,0,0,1,0,1,0
3556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3557,4.0,2.0,1.0,1.0,121.0,2.0,2.224697,41.4506412,750.0,0.0,0.0,0,0,1,0,1,0
3558,1.0,1.0,0.0,1.0,80.0,0.0,2.179825,41.3942565,1145.0,0.0,0.0,0,0,1,0,1,0
3560,2.0,1.0,1.0,1.0,72.0,2.0,2.1678151,41.3892012,1550.0,0.0,0.0,0,0,1,0,1,0
3561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3562,3.0,2.0,1.0,1.0,85.0,4.0,2.0287246,41.5765229,680.0,1.0,0.0,0,0,1,0,1,0
3563,2.0,1.0,1.0,1.0,70.0,1.0,2.1399501,41.400047,1900.0,1.0,0.0,0,0,1,0,1,0
3564,3.0,2.0,1.0,1.0,80.0,1.0,2.1795446,41.3951323,2100.0,0.0,0.0,0,0,1,0,1,0
3565,3.0,2.0,1.0,1.0,80.0,5.0,2.1781446,41.3919323,2100.0,0.0,0.0,0,0,1,0,1,0
3566,3.0,2.0,1.0,1.0,80.0,0.0,2.1781446,41.3938323,2100.0,0.0,0.0,0,0,1,0,1,0
3567,0.0,1.0,1.0,1.0,80.0,0.0,2.1589349,41.4041144,1750.0,0.0,0.0,0,0,1,0,1,0
3568,2.0,1.0,1.0,1.0,80.0,1.0,2.1629349,41.4045144,1900.0,0.0,0.0,0,0,1,0,1,0
3569,3.0,1.0,1.0,1.0,80.0,1.0,2.1361945,41.4012178,1900.0,0.0,0.0,0,0,1,0,1,0
3570,3.0,1.0,1.0,1.0,80.0,2.0,2.1386945,41.3993178,1900.0,0.0,0.0,0,0,1,0,1,0
3571,2.0,2.0,1.0,1.0,80.0,3.0,2.1378945,41.4033178,1900.0,0.0,0.0,0,0,1,0,1,0
3572,2.0,1.0,1.0,1.0,80.0,3.0,2.1371945,41.4033178,1900.0,0.0,0.0,0,0,1,0,1,0
3573,2.0,1.0,1.0,1.0,70.0,1.0,2.1397501,41.403347,1850.0,0.0,0.0,0,0,1,0,1,0
3574,2.0,1.0,1.0,1.0,70.0,1.0,2.1395501,41.399347,1850.0,0.0,0.0,0,0,1,0,1,0
3575,3.0,2.0,1.0,1.0,140.0,0.0,2.1377501,41.399347,2900.0,0.0,0.0,0,0,1,0,1,0
3576,3.0,2.0,1.0,1.0,140.0,0.0,2.1370501,41.403347,2900.0,0.0,0.0,0,0,1,0,1,0
3577,3.0,3.0,1.0,1.0,140.0,0.0,2.1483428,41.4056432,1950.0,0.0,0.0,0,0,1,0,1,0
3578,3.0,3.0,1.0,1.0,140.0,0.0,2.1470428,41.4089432,1950.0,0.0,0.0,0,0,1,0,1,0
3579,3.0,3.0,1.0,1.0,140.0,0.0,2.1482942,41.4067073,1950.0,0.0,0.0,0,0,1,0,1,0
3580,3.0,2.0,1.0,1.0,85.0,0.0,2.1483352,41.4060686,1800.0,0.0,0.0,0,0,1,0,1,0
3581,3.0,2.0,1.0,1.0,85.0,2.0,2.1454352,41.4092686,1900.0,0.0,0.0,0,0,1,0,1,0
3582,3.0,2.0,1.0,1.0,85.0,0.0,2.1448468,41.4075317,1850.0,0.0,0.0,0,0,1,0,1,0
3583,3.0,2.0,1.0,1.0,85.0,1.0,2.1459468,41.4097317,1950.0,0.0,0.0,0,0,1,0,1,0
3584,3.0,3.0,1.0,1.0,140.0,0.0,2.1472005,41.4049982,1950.0,0.0,0.0,0,0,1,0,1,0
3585,3.0,1.0,1.0,1.0,80.0,1.0,2.1395945,41.3993178,1900.0,0.0,0.0,0,0,1,0,1,0
3586,3.0,2.0,1.0,1.0,100.0,3.0,2.1335248,41.4034175,2800.0,0.0,0.0,0,0,1,0,1,0
3587,3.0,3.0,1.0,1.0,140.0,0.0,2.1438856,41.406282,1950.0,0.0,0.0,0,0,1,0,1,0
3588,2.0,2.0,1.0,1.0,100.0,5.0,2.1416024,41.3866262,1650.0,1.0,1.0,0,0,1,0,1,0
3590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3591,1.0,1.0,1.0,1.0,65.0,4.0,2.16024,41.39084,1450.0,0.0,0.0,0,0,1,0,1,0
3592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3594,1.0,1.0,1.0,1.0,70.0,3.0,2.1824385,41.3876505,1300.0,0.0,0.0,0,0,1,0,1,0
3595,2.0,1.0,1.0,0.0,58.0,1.0,2.1698311,41.4325323,750.0,0.0,0.0,0,0,1,0,1,0
3596,4.0,2.0,1.0,1.0,120.0,1.0,1.9760765,41.2768958,900.0,0.0,0.0,0,0,1,0,0,0
3597,2.0,1.0,1.0,1.0,80.0,3.0,2.1380041,41.413753,1400.0,1.0,1.0,0,0,1,0,1,0
3598,1.0,1.0,1.0,1.0,55.0,6.0,2.1669377,41.3939132,1000.0,1.0,0.0,0,0,1,0,1,0
3599,2.0,2.0,1.0,0.0,135.0,0.0,2.1990631,41.3962239,1850.0,0.0,0.0,0,0,1,0,1,0
3601,2.0,2.0,1.0,1.0,80.0,1.0,2.138667,41.4026489,1750.0,1.0,0.0,0,0,1,0,1,0
3602,2.0,2.0,1.0,0.0,123.0,1.0,2.1399058,41.4109562,1490.0,0.0,0.0,0,0,1,0,1,0
3603,2.0,1.0,1.0,0.0,55.0,2.0,2.1653427,41.3782512,900.0,0.0,0.0,0,0,1,0,1,0
3604,5.0,3.0,1.0,1.0,90.0,4.0,2.197991,41.409586,1200.0,0.0,0.0,0,0,1,0,1,0
3605,4.0,1.0,1.0,1.0,60.0,6.0,2.1563422,41.3748089,900.0,0.0,0.0,0,0,1,0,1,0
3606,3.0,1.0,1.0,1.0,80.0,6.0,2.1807869,41.4425307,700.0,0.0,0.0,0,0,1,0,1,0
3607,1.0,1.0,1.0,0.0,48.0,3.0,2.1966263,41.4001057,925.0,0.0,0.0,0,0,1,0,1,0
3608,3.0,1.0,1.0,0.0,60.0,3.0,2.1603919,41.3740506,900.0,0.0,0.0,0,0,1,0,1,0
3609,3.0,1.0,1.0,1.0,68.0,3.0,2.1377707,41.3719861,850.0,0.0,0.0,0,0,1,0,1,0
3610,5.0,3.0,1.0,1.0,180.0,4.0,2.1416906,41.3908682,2100.0,1.0,1.0,0,0,1,0,1,0
3611,3.0,1.0,1.0,0.0,55.0,2.0,2.1218899,41.3693223,680.0,0.0,0.0,0,0,1,0,1,0
3613,5.0,4.0,1.0,1.0,200.0,8.0,2.1443531,41.3914001,2500.0,0.0,0.0,0,0,1,0,0,1
3614,4.0,2.0,1.0,1.0,100.0,2.0,2.1604735,41.3849373,1350.0,0.0,0.0,0,0,1,0,1,0
3615,2.0,2.0,1.0,1.0,70.0,2.0,2.0768983,41.4680897,950.0,1.0,1.0,0,0,1,0,1,0
3616,5.0,3.0,0.0,0.0,210.0,0.0,2.241239,41.4433058,1800.0,0.0,0.0,0,1,0,0,1,0
3617,4.0,2.0,1.0,1.0,94.0,1.0,2.1397759,41.3899159,1500.0,1.0,1.0,0,0,1,0,1,0
3618,5.0,4.0,1.0,1.0,225.0,4.0,2.1294615,41.3983575,3200.0,1.0,1.0,0,0,1,0,1,0
3619,2.0,1.0,1.0,1.0,65.0,3.0,2.209667,41.4035723,1200.0,0.0,0.0,0,0,1,0,1,0
3620,3.0,2.0,1.0,1.0,141.0,3.0,2.3056027,41.4865363,1300.0,1.0,1.0,0,0,1,0,1,0
3621,4.0,3.0,1.0,1.0,120.0,2.0,1.7804536,41.4252887,750.0,1.0,1.0,0,0,1,0,1,0
3622,4.0,2.0,1.0,1.0,160.0,1.0,2.1443935,41.3995851,2250.0,0.0,0.0,0,0,1,0,1,0
3623,2.0,2.0,1.0,1.0,87.0,5.0,2.1559477,41.3836614,1600.0,1.0,0.0,0,0,1,0,1,0
3624,2.0,1.0,0.0,1.0,77.0,3.0,2.1373231,41.3760287,849.0,0.0,0.0,0,0,1,0,0,0
3625,4.0,2.0,1.0,1.0,120.0,9.0,2.1099122,41.3796129,1800.0,1.0,1.0,0,0,1,0,1,0
3626,2.0,1.0,1.0,0.0,65.0,1.0,2.1780976,41.38607,1200.0,0.0,0.0,0,0,1,0,1,0
3627,1.0,1.0,0.0,1.0,20.0,6.0,2.1730302,41.4052492,690.0,0.0,0.0,0,0,1,0,1,0
3628,3.0,1.0,1.0,1.0,80.0,2.0,2.2344597,41.4423296,750.0,0.0,0.0,0,0,1,0,1,0
3629,5.0,4.0,1.0,1.0,230.0,6.0,2.1089932,41.3870734,3100.0,0.0,0.0,0,0,1,0,1,0
3630,2.0,1.0,1.0,1.0,70.0,4.0,2.1827635,41.3859466,1600.0,0.0,0.0,0,0,1,0,1,0
3631,1.0,1.0,1.0,0.0,47.0,4.0,2.17354,41.40182,750.0,0.0,0.0,0,0,1,0,1,0
3632,2.0,2.0,1.0,1.0,80.0,1.0,2.135667,41.4049489,1750.0,1.0,0.0,0,0,1,0,1,0
3633,1.0,2.0,0.0,0.0,42.0,3.0,2.1724035,41.3764111,900.0,0.0,0.0,0,0,1,0,0,0
3634,2.0,2.0,1.0,1.0,75.0,1.0,2.1562291,41.3926665,1790.0,0.0,0.0,0,0,1,0,1,0
3635,2.0,2.0,1.0,1.0,80.0,1.0,2.1461411,41.3856346,1200.0,0.0,0.0,0,0,1,0,1,0
3636,2.0,2.0,1.0,1.0,80.0,1.0,2.1524291,41.3941665,2300.0,0.0,0.0,0,0,1,0,1,0
3637,2.0,1.0,1.0,0.0,60.0,1.0,2.153037,41.4038781,995.0,0.0,0.0,0,0,1,0,1,0
3639,3.0,1.0,0.0,1.0,80.0,1.0,2.4535109,41.539355,670.0,0.0,0.0,0,0,1,0,1,0
3640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3641,2.0,3.0,1.0,0.0,160.0,2.0,2.1284719,41.4052498,3900.0,1.0,1.0,0,0,1,0,1,0
3642,0.0,1.0,1.0,0.0,50.0,5.0,2.1775922,41.3788048,750.0,0.0,0.0,0,0,1,0,1,0
3643,1.0,1.0,0.0,0.0,70.0,1.0,2.1584442,41.3747083,850.0,0.0,0.0,0,0,1,0,1,0
3644,2.0,1.0,1.0,1.0,75.0,5.0,2.2916322,41.6064226,750.0,0.0,0.0,0,0,1,0,1,0
3645,2.0,1.0,1.0,1.0,72.0,7.0,2.1854073,41.4162724,970.0,1.0,0.0,0,0,1,0,1,0
3646,3.0,2.0,1.0,1.0,75.0,4.0,2.1706325,41.4108015,1050.0,0.0,0.0,0,0,1,0,1,0
3647,1.0,1.0,1.0,0.0,51.0,1.0,2.1381707,41.3784365,1200.0,0.0,0.0,0,0,1,0,1,0
3648,1.0,2.0,1.0,1.0,82.0,1.0,2.1723878,41.3848708,1350.0,0.0,0.0,0,0,1,0,1,0
3649,2.0,2.0,1.0,1.0,95.0,2.0,2.1723878,41.3848708,1550.0,0.0,0.0,0,0,1,0,1,0
3650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3652,1.0,1.0,0.0,1.0,40.0,2.0,2.1557001,41.3824636,960.0,1.0,1.0,0,0,1,0,1,0
3653,4.0,2.0,1.0,1.0,150.0,5.0,2.1581441,41.4108323,1300.0,0.0,0.0,0,0,1,0,1,0
3654,2.0,2.0,0.0,1.0,97.0,1.0,2.1723878,41.3848708,1600.0,0.0,0.0,0,0,1,0,1,0
3655,4.0,2.0,1.0,1.0,90.0,3.0,2.1464846,41.3955608,1300.0,0.0,0.0,0,0,1,0,1,0
3656,4.0,2.0,1.0,1.0,106.0,2.0,2.1807253,41.3970505,1320.0,0.0,0.0,0,0,1,0,1,0
3657,1.0,1.0,0.0,1.0,48.0,4.0,2.1971339,41.4119204,925.0,1.0,1.0,0,0,1,0,1,0
3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3660,3.0,2.0,1.0,1.0,96.0,1.0,2.151751,41.3846129,1300.0,0.0,0.0,0,0,1,0,1,0
3661,2.0,1.0,1.0,0.0,51.0,5.0,2.2146851,41.4188598,775.0,0.0,0.0,0,0,1,0,1,0
3662,2.0,1.0,1.0,0.0,45.0,3.0,2.1804484,41.389644,875.0,0.0,0.0,0,0,1,0,1,0
3663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3664,2.0,2.0,1.0,1.0,75.0,0.0,2.1354312,41.4185481,1700.0,1.0,0.0,0,0,1,0,1,0
3665,3.0,2.0,1.0,1.0,123.0,2.0,2.1224015,41.3957146,2300.0,1.0,1.0,0,0,1,0,1,0
3666,4.0,2.0,1.0,1.0,130.0,3.0,2.1768939,41.3898741,1350.0,0.0,0.0,0,0,1,0,1,0
3667,1.0,1.0,0.0,0.0,56.0,1.0,2.2044716,41.4016931,850.0,0.0,0.0,0,0,1,0,1,0
3669,2.0,2.0,1.0,1.0,128.0,1.0,2.1342446,41.3892712,1800.0,0.0,0.0,0,0,1,0,1,0
3670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
3671,2.0,1.0,1.0,1.0,75.0,9.0,2.1775562,41.3938569,1100.0,0.0,0.0,0,0,1,0,1,0
3672,2.0,2.0,1.0,0.0,150.0,0.0,2.1990631,41.3962239,2600.0,0.0,0.0,0,0,1,0,1,0
3673,3.0,1.0,1.0,0.0,70.0,2.0,2.1808461,41.4287569,650.0,0.0,0.0,0,0,1,0,1,0
3674,2.0,1.0,1.0,1.0,70.0,6.0,2.1658947,41.4065195,990.0,0.0,0.0,0,0,1,0,1,0
3675,1.0,1.0,1.0,0.0,106.0,1.0,2.1733854,41.3801235,2000.0,0.0,0.0,0,0,1,0,1,0
3677,2.0,1.0,1.0,1.0,59.0,2.0,2.1451204,41.3877867,1300.0,0.0,0.0,0,0,1,0,1,0
3678,3.0,2.0,1.0,1.0,85.0,4.0,2.1706325,41.4108015,1050.0,0.0,0.0,0,0,1,0,1,0
3679,2.0,1.0,1.0,1.0,86.0,8.0,2.2447636,41.4363449,950.0,1.0,1.0,0,0,1,0,1,0
3680,4.0,2.0,1.0,1.0,90.0,6.0,2.1456702,41.3726644,1000.0,0.0,0.0,0,0,1,0,1,0
3681,3.0,2.0,0.0,1.0,82.0,5.0,2.1843483,41.4347687,1100.0,0.0,0.0,0,0,1,0,1,0
3682,3.0,2.0,1.0,1.0,92.0,5.0,2.1303167,41.5452302,650.0,1.0,1.0,0,0,1,0,1,0
3683,3.0,2.0,1.0,1.0,95.0,8.0,2.1542293,41.382271,1400.0,0.0,0.0,0,0,1,0,1,0
3684,2.0,2.0,1.0,1.0,93.0,1.0,2.101104,41.5431409,990.0,0.0,0.0,0,0,1,0,1,0
3685,2.0,1.0,1.0,1.0,68.0,2.0,2.147626,41.3851434,1050.0,0.0,0.0,0,0,1,0,1,0
3686,2.0,2.0,1.0,0.0,100.0,2.0,2.1824287,41.385582,1550.0,0.0,0.0,0,0,1,0,1,0
3687,3.0,2.0,0.0,1.0,80.0,2.0,2.1679915,41.4065643,1100.0,0.0,0.0,0,0,1,0,1,0
3688,0.0,2.0,0.0,1.0,97.0,3.0,2.1723878,41.3848708,1600.0,0.0,0.0,0,0,1,0,1,0
3689,0.0,2.0,1.0,1.0,82.0,1.0,2.1723878,41.3848708,1350.0,0.0,0.0,0,0,1,0,1,0
3690,1.0,1.0,1.0,1.0,55.0,4.0,2.1610538,41.4152802,1150.0,0.0,0.0,0,0,1,0,1,0
3691,0.0,2.0,0.0,1.0,97.0,1.0,2.1723878,41.3848708,1600.0,0.0,0.0,0,0,1,0,1,0
3692,0.0,2.0,1.0,1.0,95.0,2.0,2.1723878,41.3848708,1550.0,0.0,0.0,0,0,1,0,1,0
3693,1.0,1.0,1.0,1.0,55.0,2.0,2.1564291,41.3944665,1800.0,0.0,0.0,0,0,1,0,1,0
3695,4.0,1.0,0.0,0.0,263.0,0.0,2.07608,41.52491,1730.0,1.0,1.0,0,1,0,0,0,0
3696,4.0,2.0,0.0,0.0,90.0,1.0,2.1725038,41.3880121,1225.0,0.0,0.0,0,0,1,0,1,0
3697,4.0,2.0,1.0,1.0,100.0,5.0,2.1670197,41.3963433,1450.0,0.0,0.0,0,0,1,0,0,0
3698,1.0,1.0,1.0,0.0,60.0,3.0,2.160193,41.4007728,1500.0,0.0,0.0,0,0,1,0,1,0
3699,2.0,2.0,1.0,1.0,84.0,2.0,2.1444903,41.3857035,1800.0,0.0,0.0,0,0,1,0,1,0
3701,2.0,1.0,1.0,0.0,70.0,2.0,1.8028022,41.2358144,750.0,0.0,0.0,0,0,1,0,1,0
3702,3.0,2.0,1.0,1.0,165.0,1.0,2.1645341,41.392533,3500.0,0.0,0.0,0,0,1,0,1,0
