propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,newDevelopment,tenantNumber,tenantGender,hasLift,isSmokingAllowed,priceByArea
34881583,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRHlwxnz8GPpWRwCionX75FL%2BnoOpHkfpO8eFA5FE6R02enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1987484704,8,1,950.0,flat,rent,90.0,True,3,2,Premiá de Mar,Barcelona,Premiá de Mar,NaN,es,41.4976353,2.3562226,False,http://www.idealista.com/34881583,18711,False,False,NaN,NaN,True,NaN,11.0
34881560,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCIvktnjArKu8%2F4GmLzFGs34pXAjULPZugefVtKGdIfdenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=380880154,15,3,780.0,flat,rent,78.0,True,3,1,barrio El Congrés i els Indians,Barcelona,Barcelona,Sant Andreu,es,41.4188225,2.1832284,False,http://www.idealista.com/34881560,2101,False,False,NaN,NaN,True,NaN,10.0
34881500,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKY7dfYKxYDRh8o37%2ByVzPLJWWY7aKPKEDLENwyWDSdfenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=20970686,12,4,1025.0,flat,rent,81.0,True,3,1,"ronda de la Guineueta Vella, 32",Barcelona,Barcelona,Nou Barris,es,41.4435718,2.1641634,True,http://www.idealista.com/34881500,4642,False,False,NaN,NaN,True,NaN,13.0
34881480,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREV6dWl0P4aLjHIoCZHeKp90FjS%2BiFpCmaP80Ht0EHzgenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-662693743,19,2,3800.0,flat,rent,180.0,True,3,3,barrio Vallcarca i els Penitents,Barcelona,Barcelona,Gràcia,es,41.4208981,2.1354261,False,http://www.idealista.com/34881480,3647,False,False,NaN,NaN,True,NaN,21.0
34881463,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKcUjKCW2VWNm1U%2BzAPSmIQajhL3tKmnP4r68o1tbyjAenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1522482320,14,bj,1450.0,flat,rent,70.0,True,1,1,calle de Calatrava,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,41.4012377,2.1265664,False,http://www.idealista.com/34881463,3735,False,False,NaN,NaN,True,NaN,21.0
26438177,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNlYFRoT%2FRKj2YAavckqXvYOTDr3UBM0EHyAJZ2qoFLaF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=1125472903,23,NaN,4250.0,chalet,rent,506.0,False,5,5,La Floresta - Les Planes,Barcelona,Sant Cugat del Vallès,La Floresta - Les Planes,es,41.4306759,2.1064639,False,http://www.idealista.com/26438177,6269,False,False,NaN,NaN,NaN,NaN,8.0
34881415,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRJ6iHT35yCPKylRwIF42xpWibxJjki43MayWjBUyAt1senbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=466734857,13,3,550.0,flat,rent,61.0,False,3,1,L'Hostal - Lledoner,Barcelona,Granollers,L'Hostal - Lledoner,es,41.6164517,2.2913715,False,http://www.idealista.com/34881415,25837,False,False,NaN,NaN,True,NaN,9.0
34881382,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCiUBaZorsl%2Bo29ioZ8QzWk0fviw9OEIAn7BJPPjqyFSenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-296441689,13,2,1500.0,flat,rent,95.0,True,2,1,barrio Sant Pere - Santa Caterina i la Ribera,Barcelona,Barcelona,Ciutat Vella,es,41.3839483,2.1783266,False,http://www.idealista.com/34881382,2107,False,False,NaN,NaN,False,NaN,16.0
34881345,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRImfWeqx6rwnqSiNhoD%2Fgh%2FMielMgC0Z5AmlzFs5pVRcenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1421643045,12,3,700.0,flat,rent,72.0,True,3,1,barrio Sant Josep,Barcelona,Hospitalet de Llobregat,Centre,es,41.364675,2.1068116,False,http://www.idealista.com/34881345,6808,False,False,NaN,NaN,True,NaN,10.0
34361696,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRImfWeqx6rwnqSiNhoD%2Fgh8AvyhLvB34okF0zpqhG2%2FTenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=61790474,21,NaN,1750.0,chalet,rent,150.0,False,3,2,La Floresta - Les Planes,Barcelona,Sant Cugat del Vallès,La Floresta - Les Planes,es,41.449817,2.0820809,False,http://www.idealista.com/34361696,9134,False,False,NaN,NaN,NaN,NaN,12.0
34881253,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREkPws%2FhNOZ7%2BgJn3DVqXwxXyLWO%2FBDZ5pSSRK2h9UluenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=474873745,19,1,1300.0,flat,rent,65.0,True,2,1,calle de vallhonrat,Barcelona,Barcelona,Sants-Montjuïc,es,41.3757213,2.1567541,False,http://www.idealista.com/34881253,3181,False,False,NaN,NaN,True,NaN,20.0
34881245,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLVjjETcw9QRrdnwol0kND4SwGNGrg4n38od9Ofou7jFenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1272096790,33,NaN,2200.0,chalet,rent,266.0,False,4,2,Teià,Barcelona,Teià,NaN,es,41.4962539,2.3281443,False,http://www.idealista.com/34881245,16740,False,False,NaN,NaN,NaN,NaN,8.0
34881209,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRF12GRJXyRDWcXnsUz%2BBJfMjwGjQma6axSagWoKqtOkFenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=252882412,11,1,485.0,flat,rent,62.0,False,2,1,Centre,Barcelona,Mataró,Centre,es,41.5441279,2.4490855,False,http://www.idealista.com/34881209,28010,False,False,NaN,NaN,True,NaN,8.0
34881064,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKkh2u9KzNK51pZquMRZDdN8NpW4v2%2BjaNtEnjKdTUTyenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-743491820,10,3,625.0,flat,rent,66.0,True,3,1,calle de Tirso,Barcelona,Barcelona,Gràcia,es,41.4192507,2.1527047,False,http://www.idealista.com/34881064,2453,False,False,NaN,NaN,False,NaN,9.0
34881044,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRBmXVKLbVi1plJG81YEWSDkvAGp4OZpw7hbR%2BhCZUgzIenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=2125964679,15,3,1600.0,flat,rent,125.0,True,3,2,"MOSCOU, 16",Barcelona,Barcelona,Sant Martí,es,41.3881568,2.1943409,True,http://www.idealista.com/34881044,2471,False,False,NaN,NaN,True,NaN,13.0
34880986,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROD9Q7Q2VRloXoz9gufewbTBHaX9Xjz7l8MeTUH8SVRnenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1367564503,10,2,2800.0,flat,rent,100.0,True,3,2,barrio La Dreta de l'Eixample,Barcelona,Barcelona,Eixample,es,41.391104,2.1648024,False,http://www.idealista.com/34880986,1345,False,False,NaN,NaN,False,NaN,28.0
34880982,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROWTAl6xYFnuvXw%2BQOH4Ni9aRbM1Bbd1l0dH34bWragsenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1633651088,31,2,1800.0,flat,rent,75.0,True,2,1,calle Còrsega,Barcelona,Barcelona,Eixample,es,41.406491,2.1720759,False,http://www.idealista.com/34880982,484,True,False,NaN,NaN,True,NaN,24.0
