ID,propertyCode,thumbnail,numPhotos,floor,price,propertyType,size,exterior,rooms,bathrooms,province,municipality,district,neighborhood,latitude,longitude,showAddress,url,hasVideo,newDevelopment,hasLift,priceByArea
3503,34897793,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRI7SlGL5pIZXnE%2Bd1TtIokt7x2FjCudD2106%2FpEJjRoLenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1959823315,16,3,975,flat,60,1,3,1,Barcelona,Barcelona,Sant MartÃ_,El Clot,41.410523,2.1919944,0,http://www.idealista.com/34897793,0,0,1,16
3504,34872148,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLIEwEO1KIgE7ACgRKs0HeNdnbmJVW8%2FeRJzBOZ9R3ifenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=804043425,15,4,1300,flat,60,1,2,1,Barcelona,Barcelona,Ciutat Vella,El Raval,41.384617,2.1683678,1,http://www.idealista.com/34872148,0,0,0,22
3505,34895917,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRJJxRjX1JLt9eNgLRZ7y%2B%2FCHU1XDQBz%2B4TSMqpxaWhX8enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1572889708,7,1000,750,chalet,185,0,5,3,Barcelona,El Bruc,,,41.57651,1.77936,0,http://www.idealista.com/34895917,0,0,0,4
3506,34867504,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKcUjKCW2VWNm1U%2BzAPSmISKhnQ%2BNWP4%2FC4iWjAS0uimenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-433549841,32,1000,2500,chalet,300,0,4,4,Barcelona,Caldes d'Estrac,,,41.5688358,2.5307013,0,http://www.idealista.com/34867504,0,0,0,8
3507,34411501,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRIvycNgYFqqrjIDeDen5FMwzJQke%2FqhTn8Fe71TJpDPfenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=275272895,11,1000,2800,flat,130,0,3,3,Barcelona,Barcelona,Ciutat Vella,El GÃ_tic,41.385486,2.1752636,0,http://www.idealista.com/34411501,0,0,1,22
3508,34871900,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREygsfx16i8AgyjqFhly81bg51IrH0e6hRncTi9a2SnbenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1474942070,12,6,1995,penthouse,95,1,2,2,Barcelona,Barcelona,Sant MartÃ_,El Poblenou,41.4014823,2.208072,1,http://www.idealista.com/34871900,0,0,1,21
3511,31495697,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQREERji2RVyf5SE96smIXrbL44xf91f4NmLjsC4ZS9It6enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1235081475,19,0,1600,chalet,350,0,5,3,Barcelona,Castellar del VallÃ¨s,,,41.60073,2.0594,0,http://www.idealista.com/31495697,0,0,0,5
3512,34825426,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLdajt2vNupSvEHNehjedzC%2BVPL%2BGSVFn1cKzqZIn8Q%2FenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1467578682,18,4,650,flat,80,0,3,1,Barcelona,Olesa de Montserrat,,,41.5425609,1.8989734,1,http://www.idealista.com/34825426,0,0,1,8
3513,33596691,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRPDTNyd9Fl9WBZjORAEQ7uWT4QeyYqNbriqKYKhktC5nenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1147978744,22,2,700,flat,117,1,3,2,Barcelona,Vilafranca del PenedÃ¨s,Centre Vila,,41.3497752,1.6995127,0,http://www.idealista.com/33596691,0,0,1,6
3514,33399242,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRIqPpbTgevvuhUbS65ykTEMJksBM3dlyle96kA0yMM2kenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-481667361,6,1,2300,flat,80,1,2,2,Barcelona,Barcelona,Eixample,L'Antiga Esquerra de l'Eixample,41.3941665,2.1524291,0,http://www.idealista.com/33399242,1,0,1,29
3515,32161252,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRJAkg6BvN2wybQGyPieCzC%2FlF5IJlgiycDb3mCbWRRbsenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1022462058,30,1000,1500,countryHouse,430,0,9,3,Barcelona,Els Hostalets de Pierola,,,41.5372765,1.760693,1,http://www.idealista.com/32161252,0,0,0,3
3516,31796844,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROD9Q7Q2VRloXoz9gufewbRr28hhygte0gAlREOYjI74enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=107178174,22,1000,4000,chalet,440,0,6,4,Barcelona,PremiÃ  de Dalt,,,41.5035194,2.3533654,1,http://www.idealista.com/31796844,0,0,0,9
3517,26980232,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNczAuMbWUblQb3uZcx9YYCCFr%2B%2BHTCJNNX9ZM%2Bz4Mx3F253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-551665523,12,4,1000,flat,47,1,1,1,Barcelona,Barcelona,Ciutat Vella,Sant Pere - Santa Caterina i la Ribera,41.3824512,2.186263,1,http://www.idealista.com/26980232,0,0,1,21
3519,28144743,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRB1F4G8DQIplKNrDYukqerUtsZLAD1L8Vy2tUY6c%2FceuF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-377611616,19,2,850,flat,75,1,2,2,Barcelona,Sabadell,La ConcÃ_rdia - Can Rull,,41.5609095,2.0806756,1,http://www.idealista.com/28144743,0,0,1,11
3520,25076912,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRH6EBc9TEzAKu5PmhgV%2BQuabdb7D%2FbXtU2A0ysMAOzfPF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-1598761259,18,1,2100,flat,80,1,3,2,Barcelona,Barcelona,Eixample,El Fort Pienc,41.3951323,2.1795446,0,http://www.idealista.com/25076912,0,0,1,26
3521,25077025,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROYiFWJr92GmazvwFK45tMRbnP%2F0CmZBd6hXteQ7qTZuF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-1885152848,7,5,2100,flat,80,1,3,2,Barcelona,Barcelona,Eixample,El Fort Pienc,41.3919323,2.1781446,0,http://www.idealista.com/25077025,0,0,1,26
3522,25077140,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRD91L%2FDPS5MyX%2B1yK7%2BFPwRjVdaX2kqWS8G%2Fu3DL5uKOF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-641680935,17,0,2100,duplex,80,1,3,2,Barcelona,Barcelona,Eixample,El Fort Pienc,41.3938323,2.1781446,0,http://www.idealista.com/25077140,0,0,1,26
3523,25077205,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRGU3jYDENZfrnKcjShFABwoSDqsPxcAlIlV6N7rgb88EF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-119633694,11,0,1750,studio,80,1,0,1,Barcelona,Barcelona,GrÃ cia,Vila de GrÃ cia,41.4041144,2.1589349,0,http://www.idealista.com/25077205,0,0,1,22
3524,25077227,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRJtvf7LuZmoPQt4yRkNYB%2F6zIDuC6YWJN647mo7RyCULF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-2105101469,19,1,1900,duplex,80,1,2,1,Barcelona,Barcelona,GrÃ cia,Vila de GrÃ cia,41.4045144,2.1629349,0,http://www.idealista.com/25077227,0,0,1,24
3525,25077702,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNi1HasnrtFjpyQrDLBpVae0nZtgvTiFZhxnD368Yo6qF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-2038379830,10,0,2900,duplex,140,1,3,2,Barcelona,Barcelona,SarriÃ -Sant Gervasi,Sant Gervasi - Galvany,41.399347,2.1377501,0,http://www.idealista.com/25077702,0,0,1,21
3526,25077711,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRJKXOC4p5%2BGOGxZKFL%2Bo01wO2rGY76BTE36QEXeyOLHNF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-519269020,9,0,2900,flat,140,1,3,2,Barcelona,Barcelona,SarriÃ -Sant Gervasi,Sant Gervasi - Galvany,41.403347,2.1370501,0,http://www.idealista.com/25077711,0,0,1,21
3527,25077743,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKY7dfYKxYDRh8o37%2ByVzPJijxQj0m4RK58%2B3%2B04gxqpF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-1917260491,17,0,1950,duplex,140,1,3,3,Barcelona,Barcelona,SarriÃ -Sant Gervasi,El Putget i FarrÃ_,41.4067073,2.1482942,0,http://www.idealista.com/25077743,0,0,1,14
3528,25078151,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRGcSf%2FEFwq3xkdOsKTUIAZT7JpJHPN%2FkKSgNymF3gH5%2BF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=572300895,10,0,1850,duplex,85,1,3,2,Barcelona,Barcelona,SarriÃ -Sant Gervasi,El Putget i FarrÃ_,41.4075317,2.1448468,0,http://www.idealista.com/25078151,0,0,1,22
3529,25078223,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNp%2B6aBfjdG9H%2BC32OpOzXGEJlvdiA3qfbs7m1RhjucoF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-62266646,9,1,1950,penthouse,85,1,3,2,Barcelona,Barcelona,SarriÃ -Sant Gervasi,El Putget i FarrÃ_,41.4097317,2.1459468,0,http://www.idealista.com/25078223,0,0,1,23
3530,25078492,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRBlCGq6uTla806LYsq2YsrT7qmGp%2BXSoX9W5QElPWkmQF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=1581268460,10,3,2800,duplex,100,1,3,2,Barcelona,Barcelona,SarriÃ -Sant Gervasi,Sant Gervasi - La Bonanova,41.4034175,2.1335248,0,http://www.idealista.com/25078492,0,0,1,28
3531,25081214,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRHTZxYq6ViJeuy1HBXlqprzU65vQFd%2BPIA7%2B17u4v4XvF253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-874201917,19,0,1950,duplex,140,1,3,3,Barcelona,Barcelona,SarriÃ -Sant Gervasi,El Putget i FarrÃ_,41.406282,2.1438856,0,http://www.idealista.com/25081214,0,0,1,14
3532,30948875,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRH2TBBLOmPZ7u06gu30I4wARKpebkf4N1gU4s254qN%2BUenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-802532197,24,4,680,flat,85,1,3,2,Barcelona,Terrassa,Nord-Est,Sant Pere Nord,41.5765229,2.0287246,1,http://www.idealista.com/30948875,0,0,1,8
3533,30992968,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROD9Q7Q2VRloXoz9gufewbSgPWkE%2F3qDODKJlO89LQyQenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-2131226273,27,1000,3200,chalet,480,0,5,4,Barcelona,MatarÃ_,Urbanizaciones,,41.55699,2.45174,1,http://www.idealista.com/30992968,0,0,0,7
3534,1453475,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRM7PzoAhipLl3NLRhaq0wmGkTmprDlGreBtiVTlQz7RbenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=884852306,13,11,1350,flat,75,1,2,2,Barcelona,Barcelona,Sant MartÃ_,Diagonal Mar i el Front MarÃ_tim del Poblenou,41.4056771,2.2064768,0,http://www.idealista.com/1453475,1,0,1,18
3535,1552945,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRD5nKimeDoNVCO%2BK9SxjLvl0RgkIQWovsRS%2Bi2eDKp85F253Rn1U%2BgVwmThMuemzO6lTXuPsG8pXa2GRM8cXx%2BdWd1WVpMNNdfu%2B3ZH4E00ZUWmN%2Fe64nMeHZOAUx7wi2Q%3D%3D&ch=-1073839983,10,5,2100,penthouse,107,1,2,2,Barcelona,Barcelona,Sant MartÃ_,Diagonal Mar i el Front MarÃ_tim del Poblenou,41.4024605,2.2106898,1,http://www.idealista.com/1552945,0,0,1,20
3536,1311834,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRAcNQICIH%2BA6yXuzAOwT8OlC3JJMLnVie1gm%2BamlDj4OenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1739251356,13,0,600,chalet,325,0,4,1,Barcelona,Torrelavit,,,41.4423251,1.7325365,0,http://www.idealista.com/1311834,0,0,0,2
3537,306672,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRNhX7R4KK6ketAWYgkwLb3hgxoKkybCWwExSDViKbrxFenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=441045474,40,1,875,duplex,162,1,5,2,Barcelona,Dosrius,,,41.5916583,2.4065167,1,http://www.idealista.com/306672,0,0,0,5
3538,32130980,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKKX8FA9lKBoFtA0UE9qMDVU2RFU%2FIp6%2FMZuM3xgfFPxenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=155272336,7,1,1190,flat,74,0,3,2,Barcelona,Barcelona,Ciutat Vella,El Raval,41.3827874,2.1645443,0,http://www.idealista.com/32130980,0,0,1,16
3539,32705215,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLIEwEO1KIgE7ACgRKs0HePEGsE6lmjdJvKsgXbJlS8penbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=957058388,16,1,3600,flat,185,1,5,2,Barcelona,Barcelona,SarriÃ -Sant Gervasi,Sant Gervasi - Galvany,41.3954803,2.1445131,0,http://www.idealista.com/32705215,0,0,1,19
3540,33650230,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRIHQuxjuxpK6oNkp56hY0c6AWOrPBPcANy%2B8BG2Vc2%2BGenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=619320011,20,2,800,flat,60,1,2,1,Barcelona,Barcelona,SarriÃ -Sant Gervasi,SarriÃ ,41.4088544,2.110807,1,http://www.idealista.com/33650230,0,0,0,13
3541,33916851,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRG%2B0pD8fdlY8S9hoZI9daBXbw5nOxx1wR%2BL2wI0Df1xLenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1090686730,29,2,3900,duplex,160,1,2,3,Barcelona,Barcelona,SarriÃ -Sant Gervasi,Sant Gervasi - La Bonanova,41.4052498,2.1284719,1,http://www.idealista.com/33916851,0,0,0,24
3543,33274478,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKKX8FA9lKBoFtA0UE9qMDX5htMTBjfc%2FRKuAvWKCScoenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1186093971,11,4,1450,flat,65,1,1,1,Barcelona,Barcelona,Eixample,L'Antiga Esquerra de l'Eixample,41.39084,2.16024,1,http://www.idealista.com/33274478,0,0,1,22
3544,33263105,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRCDMZNPU3eZim%2B7MU5sN3rv8Q%2BuZ7FS2BWdwvXq7l9GEenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1925576836,15,3,2400,flat,70,1,2,1,Barcelona,Barcelona,Eixample,La Dreta de l'Eixample,41.3921526,2.166773,0,http://www.idealista.com/33263105,0,0,1,34
3545,34091895,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRPtvmsjd6dMXexDebaRRuLOpfRQyRUcG3aHDlqeWWzwxenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1854539004,27,3,1600,flat,96,0,4,2,Barcelona,Sant Cugat del VallÃ¨s,Torreblanca,,41.47092,2.09256,1,http://www.idealista.com/34091895,0,0,1,17
3546,34048588,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRLfVCEf9%2B7ZNgQPEpSx0vjXdg8ywr2uKJZTkEGel0xOvenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1878886059,35,1000,1900,chalet,325,0,7,5,Barcelona,Vallgorguina,,,41.6492399,2.459116,1,http://www.idealista.com/34048588,0,0,0,6
3547,33969389,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRPfS%2B%2FaE91D7SQcaBpMtjdmLcK05hmH%2Bg5ifA48AC5NGenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-2132359513,13,1000,1200,chalet,125,0,2,2,Barcelona,PremiÃ  de Dalt,,,41.50407,2.35048,1,http://www.idealista.com/33969389,0,0,0,10
3548,34260267,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRKcUjKCW2VWNm1U%2BzAPSmIQkS4CZKzwGIBwNKmtMzY1KenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-398470360,10,3,1300,flat,90,1,4,2,Barcelona,Barcelona,SarriÃ -Sant Gervasi,Sant Gervasi - Galvany,41.3955608,2.1464846,1,http://www.idealista.com/34260267,0,0,1,14
3549,34075685,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRI7SlGL5pIZXnE%2Bd1TtIoksNOg0EpbqvFg9aXKYvU%2FHQenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-409311195,14,1000,1200,chalet,125,0,2,2,Barcelona,PremiÃ  de Dalt,,,41.5038807,2.3497211,1,http://www.idealista.com/34075685,0,0,0,10
3550,34360593,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRORIBzq3DeBCn0icempsoIAeOpBmTNpaTuiY0Z439JxRenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1799540329,25,1,1350,flat,82,1,1,2,Barcelona,Barcelona,Ciutat Vella,El GÃ_tic,41.3848708,2.1723878,1,http://www.idealista.com/34360593,0,0,1,16
3551,34360628,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRDGMW%2Fl5Xejzmfawghmps9yyIbJhcUFJv63YpUMXJpB6enbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=992101668,23,2,1550,flat,95,1,2,2,Barcelona,Barcelona,Ciutat Vella,El GÃ_tic,41.3848708,2.1723878,1,http://www.idealista.com/34360628,0,0,1,16
3552,34615689,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRM4aQVw2VztCjcTgtvxW5rHnb%2BZsXFGMip9bhu0bVx4yenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-1474375217,24,1,1400,flat,83,1,3,2,Barcelona,Barcelona,GrÃ cia,El Camp d'En Grassot i GrÃ cia Nova,41.404615,2.1675865,1,http://www.idealista.com/34615689,0,0,0,17
3553,34661841,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQROfJRXTXV5UBaugAMVhIVgHU4RtYdi8Z8OG5uzrNhVXEenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=1338353296,12,1,590,flat,90,1,4,2,Barcelona,Terrassa,Nord-Oest,Can Boada Casc Antic,41.5740877,2.0042122,0,http://www.idealista.com/34661841,0,0,1,7
3554,34602697,https://img3.idealista.com/thumbs?wi=140&he=105&en=%2BtSLyO%2BcnvWFQ1vfQ1%2FQRBCEx5twnVWaM5xRepcfhTh%2FY4SrAioPcecb7qXtLQUfenbPKfuOPIaCEFuXJKqGB5cU1VWesisrLJUHqccKZOukuYN5VRYLz1RLlDEtglEcKFetA5LMd2SHdJFqqai0nA%3D%3D&ch=-579381841,33,1,1600,duplex,97,0,0,2,Barcelona,Barcelona,Ciutat Vella,El GÃ_tic,41.3848708,2.1723878,1,http://www.idealista.com/34602697,0,0,1,16
